,w_init,trajectory,loss
10,1.4780285018971315,"[-0.6464438847736416, -0.6932792262150554, -0.778983605205682, -0.8700239502856962, -1.3247172465777877, -1.8339110218415533, -1.720492539099879, -1.9633141647871526, -1.4343122859169326, -2.0164496862595906, -1.1894494401822906, -1.8183859753509386, -1.7765500294758334, -1.906984900002867, -1.3305314253132776, -1.8210565824067853, -1.750102714535006, -1.9117314254390847, -1.445719114723078, -1.988721767883553, -1.0759082081930516, -1.5889167279578849, -2.31832540450104, 0.7136422354811297, 0.9700474297916527, 1.149011849679734, 1.2047569513426581, 1.2718070352327544, 1.31322212790298, 1.3721541925083878, 1.3962239124528333, 1.4222456916614923, 1.4383861271181952, 1.4604942151568254, 1.4780285018971315]","[50.8382221720788, 43.939259019725405, 24.594584143989348, 70.03533296543287, 17.357372513445288, 0.7576918613143716, 2.071705190933414, 4.699802084962659, 14.797072246537393, 9.040828409871043, 34.856274978293385, 0.8905042141551591, 1.1734346136336298, 3.9423240648641675, 16.561448983602695, 1.2636810371126923, 1.451932813033383, 3.127425954346614, 11.657343803963082, 7.947350132968647, 40.533542444893314, 10.150219047686404, 63.487806855619766, 9.6772990136575, 4.749877243201897, 1.8669725261725854, 2.210008481089817, 1.8248051214326084, 2.2252343596949586, 1.9496611366147827, 1.1390494993447489, 0.8608619448340635, 1.0162265909367107, 1.3370398298699808]"
11,1.6610864562274903,"[1.481756003174076, 1.5042476647696303, 1.518388166621099, 1.5317224720313205, 1.5362323032655925, 1.5425908709272356, 1.5454457658520295, 1.5499071030745513, 1.5543686669614403, 1.5614299887736298, 1.5641936081772714, 1.5696990620817037, 1.5733630055796615, 1.572113050623536, 1.5736760269127936, 1.578233092852052, 1.5800342591588796, 1.5816511642159177, 1.5923358174698123, 1.5923428474255628, 1.6011050010734926, 1.6046712488435837, 1.6228610083315762, 1.6289749793472759, 1.62634419081477, 1.6241058355565858, 1.6245781665231385, 1.6329076198809673, 1.6371003103636603, 1.6463538394242094, 1.6529274341230509, 1.6591893845049228, 1.6591408272869537, 1.6566967183200867, 1.6610864562274903]","[0.890709876758915, 0.942090076416047, 0.9854998181418443, 0.8466550555486071, 1.3396329080762412, 0.6147324453723766, 1.062853183247021, 0.947573717987167, 1.5796215014445911, 1.1262938684707051, 0.7331728244379271, 0.8747695739805306, 0.8640688078545771, 1.1170189683270029, 0.4495144755241701, 1.0659158017246968, 0.9964074979745546, 1.1746026161317171, 0.48554896932557307, 1.2601609988026043, 1.1209877680101075, 1.9020066844767598, 1.3866176752713424, 1.2999312547527435, 0.6941446832774447, 0.9566605748497684, 0.8226032861820816, 0.9060991879862681, 1.0432548600563698, 1.1165212684750303, 1.3097515877148749, 1.3427029127769923, 1.5754483550721925, 1.1877392694310098]"
12,1.9405612807039432,"[-2.3643820021478605, 2.389673521184496, 2.160613691366451, 2.136855951009623, 2.123933639477011, 2.0898343818053684, 2.0657917497718103, 2.0595272275586627, 2.052518172825237, 2.052464450319977, 2.02954691995875, 2.0133473246445663, 2.0150021375521336, 2.004004662550599, 1.9912284717488196, 1.9927693196091365, 1.9964607271530137, 2.001022267852604, 1.9890015331846223, 1.9830983548752428, 1.9825687642529115, 1.9628555160326429, 1.965450281222045, 1.9580392768267219, 1.9527628824006338, 1.9519995400218944, 1.9392706250496219, 1.9376943393408756, 1.9392232583416071, 1.9484694763700623, 1.945113543120292, 1.9398961955372311, 1.9362794025626007, 1.938559195749733, 1.9405612807039432]","[105.81913006506302, 4.328822693714828, 1.0837601457072585, 1.145787184203346, 1.2320755658806135, 1.4901439736271058, 1.0685135198269815, 0.8215727019819993, 0.8396861473363051, 1.0838929300372462, 1.6010647880069038, 0.6927853509346774, 1.094964835533734, 0.9044109293845833, 0.9597245515283999, 1.3516950899006197, 1.2787332372006988, 1.3233354115067377, 1.4288935713491033, 1.116998539552706, 1.1974984166619231, 0.9526737535013898, 0.9252684999083004, 0.6018632440369381, 1.2472822522924703, 1.669966495030846, 0.6978799541927715, 0.6808958833996379, 1.463299311894827, 0.6861497954701681, 1.3245771214312219, 1.2843801874788654, 0.7085544180495627, 0.4436756154345403]"
13,1.6433143898990608,"[3.0249394911275633, 1.3596511295396971, 1.3833301726511864, 1.412145478150909, 1.443046522575026, 1.4525086726178675, 1.4600714574950828, 1.4798447977931608, 1.4879788844889352, 1.5048662080961197, 1.517705809096589, 1.5413208793024968, 1.5539545492810818, 1.5686162803799055, 1.5855086287976528, 1.5893859130676897, 1.6041002549985481, 1.608574129339904, 1.595955287412985, 1.6006567287396019, 1.6064313361625842, 1.6181040782875833, 1.615826780196605, 1.6170913265203914, 1.6170119342152536, 1.6172199456360905, 1.622876975730751, 1.6283243213843592, 1.623474737934116, 1.6300701157437363, 1.633664198835059, 1.634934522794421, 1.6410702149137861, 1.6388873669925468, 1.6433143898990608]","[45.397971059800895, 1.4665223900976463, 1.2076464268910934, 1.1328880379129782, 0.7140511358033794, 0.7633954954171369, 1.5849355443447748, 1.095906610933577, 1.508473012805908, 0.9866456220582587, 1.9029130963876535, 1.4853169733549962, 1.5940667931369805, 0.9628729166316441, 0.42198374179908466, 1.3240530793629417, 1.056830553570077, 1.2227880381535963, 0.44828079788312547, 1.4622715043778636, 0.8554315669762204, 1.1598256615873461, 0.8989197250960917, 1.1401637447786905, 1.1350715658722028, 0.8049461179038618, 1.2638769919798887, 0.7204280453256005, 1.1970982572786422, 0.8746015114762654, 0.7255271666501524, 0.9835636050290261, 1.385153099849451, 0.9051729013554706]"
14,,"[-3.7808992544165907, 61.92061402863811, -56127371.95897878, 2.9552652767859645e+37, -2.3854976787530094e+186, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[3797.2118333922485, 57319729397.28698, 2.7645212533463194e+46, 1.1749630763120481e+225, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
15,1.654224975349982,"[1.3637400814272178, 1.378783163023935, 1.426433176927248, 1.4450033218588159, 1.4683054883417475, 1.4848020553107273, 1.5197263363266056, 1.5253453808897481, 1.5461447789074072, 1.560934265343285, 1.5757735029087496, 1.5792596004061854, 1.5784225003225947, 1.5750611438788766, 1.5756935609073588, 1.585156024470013, 1.5859856087094253, 1.5907894952790451, 1.5972984647545934, 1.600382125435327, 1.6052059270849703, 1.5989255390226134, 1.6107302009853706, 1.6172564225197803, 1.6267937004816209, 1.62805250877928, 1.6281987518400702, 1.6290127340010416, 1.627178505032924, 1.6255201167000322, 1.6293213094315255, 1.624981910667637, 1.6269162661933203, 1.6325212238396036, 1.654224975349982]","[0.8065877388088694, 1.5711869148844186, 0.7833289795439453, 1.7032092831266648, 1.061682448008584, 1.3604993151316633, 1.0522234106180157, 1.4211676630885044, 1.0677768596689532, 1.2839224258386097, 1.0876080201354332, 1.3161203838560571, 0.900940385402031, 0.8054679686168413, 0.9850778045301417, 1.0440894261901053, 1.1272146570405757, 1.050752344092652, 0.7534153515630033, 0.5639511623501974, 1.1693670937411595, 1.1602447710498909, 1.252888815384628, 1.0419544147687676, 1.1609402050919546, 0.8315030948278114, 1.7307665000523518, 1.0445535459032553, 1.3037841979654545, 1.1595976043664846, 0.583192390191396, 0.8338864430153985, 1.0056594902198766, 1.4382904846247206]"
16,1.5943878548590988,"[-0.6615615810629842, -0.731593988344396, -0.8142058107108231, -1.027958262900074, -1.510302856001799, -2.0785694671186365, -0.499775363136724, -0.41522644686897975, -0.245888721616932, 0.005487225581707475, 0.31947443820792837, 0.6449395101060008, 1.006632319604829, 1.1896152631051498, 1.255070735714255, 1.2919836528156463, 1.3296881213774097, 1.3913526307207214, 1.421125878425468, 1.4376007360117298, 1.4538753155058914, 1.4854262357777144, 1.5018168976713027, 1.5220897378538003, 1.5306740621880826, 1.528750597757938, 1.552002287349743, 1.5570017010518762, 1.565607463303877, 1.5801817893441499, 1.5807721834111772, 1.57923658886783, 1.576267228266088, 1.592030549396196, 1.5943878548590988]","[53.90237108203336, 30.573788011629418, 45.201836495558126, 41.84504212389969, 10.675611324630477, 19.441235371837948, 41.207858395898, 47.864723232303156, 37.762905096005696, 29.881055643223593, 19.790739290639603, 14.470453349849027, 5.590641227323419, 1.7407526210287056, 1.7637685570214905, 1.3905361508564715, 1.7538415851855969, 1.4085594993403052, 1.6208390411496465, 0.6141097507962398, 1.9644418109122583, 1.0377799853157308, 1.2959817883281226, 1.071207744513215, 0.8669223579925093, 1.1529097823789884, 1.3370160377233689, 0.6158074993350954, 1.0166238857033685, 0.8855942200722586, 1.414717111076258, 0.7681610619791479, 1.0475834052609714, 0.6152964905843541]"
17,1.6422053998634438,"[0.46951862756601326, 0.7893595010220311, 0.9641489015624126, 1.1331937182461438, 1.2382040339931863, 1.2895868724798276, 1.3458638097340312, 1.384011029623245, 1.4197328757758265, 1.435668489860912, 1.456543910919327, 1.4836856943376053, 1.4843846762168054, 1.50085508049894, 1.5086270095213279, 1.5242273157163597, 1.5388532386708003, 1.5540584496005496, 1.5489013316708038, 1.5556066945610743, 1.538244928998342, 1.563086497239398, 1.5678158690612103, 1.5711392503149473, 1.576423833488188, 1.5794312221838784, 1.5872917331315202, 1.5929566407521711, 1.5901470953084649, 1.6073067966722552, 1.612355055706403, 1.6189309452027152, 1.6253604630823237, 1.6332161253509525, 1.6422053998634438]","[15.613851024449568, 5.953709026288978, 5.335204529637002, 3.1288379367326375, 1.2161468200358465, 2.032648579736254, 1.7037738409698817, 1.3441298119853886, 1.2488693497081629, 1.3348851770744306, 2.1467476293616197, 0.6098745351079086, 0.8431146186372629, 0.9263453528789741, 1.0845962493323569, 1.2304984647990045, 1.1238257495704176, 0.5598030759423734, 1.116167925104595, 1.1034611890798622, 1.0480977359138348, 0.45021815259784603, 1.0111552297791946, 1.3070668274196569, 1.0000425669727888, 0.9841418893752063, 1.2176213409361798, 0.8645698572528057, 1.3755859934763601, 1.5612034286685665, 1.0869233021358853, 0.8511571460046963, 1.1597903410187418, 2.6552270809886234]"
18,,"[-2.87690449123813, 18.94679944820039, -207350.69625777987, 1.956903072320687e+25, -1.295288589794096e+125, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[805.0460539981793, 62901345.90991437, 6.762773144489098e+31, 4.224590368183327e+151, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
19,1.643420007281005,"[-2.4151880873209697, 1.4015056107447734, 1.4090621955486706, 1.4527653921282342, 1.4683029192105241, 1.480414684248034, 1.4871529351156805, 1.5054530121295517, 1.5271546492949408, 1.532062767091336, 1.5377532027205516, 1.5518209585353926, 1.5595469085170466, 1.5645036588583807, 1.5835255442631937, 1.5821053753783587, 1.5930222357983348, 1.5953218548349848, 1.6057380697894386, 1.6035413285164675, 1.6070365706117264, 1.6139607451320606, 1.624966104733133, 1.6240744471081938, 1.6294974027926947, 1.6323274287021543, 1.6349427596702613, 1.632174347247201, 1.6274001600736172, 1.6309296175185553, 1.6323058554524856, 1.6331959372483391, 1.638788169759079, 1.638745889071499, 1.643420007281005]","[91.23336171969733, 0.6842006947513355, 1.7350982450711276, 0.9183842344205445, 0.7084734332206201, 0.8444636288376981, 1.1027647006528882, 1.362230684475989, 0.7161530028317087, 0.8398043234731494, 1.6259109710700121, 0.9839839777945069, 0.8291581104974403, 1.153601456694012, 0.7248941791446237, 1.293394457000264, 1.5007892256696598, 1.3775824062027524, 1.4930339165283522, 0.9465555524406427, 1.5469570298596205, 1.0879433736772655, 1.0456245286912085, 1.1811247646861682, 1.0703927173216907, 0.990605085072895, 1.2426160842058214, 0.834445644863477, 0.7004790840161517, 0.888946167595311, 0.6558131335073093, 1.0776031458546493, 1.1338560370678634, 1.5693514599298704]"
20,1.9369174356642893,"[2.4059565494042934, 2.248206991611771, 2.174526276941426, 2.1284764955395423, 2.1239903981729977, 2.091543259308013, 2.0747678098487774, 2.0661132011195895, 2.048824291566151, 2.0359491873259086, 2.0262293932555884, 2.0142805240437456, 2.011797547602363, 2.0121668753240396, 2.001514310880706, 2.004116864550714, 2.001213142176369, 1.9856497791942485, 1.9790425947902708, 1.9772064858444833, 1.9828783208571596, 1.9866015312272778, 1.9736459230914938, 1.9711017025611974, 1.9730334750490406, 1.966568189832471, 1.9633951686301991, 1.9637284175350154, 1.9648347896262317, 1.9637323173849677, 1.954097025849878, 1.9410598693180254, 1.9337517368313932, 1.9331111721803904, 1.9369174356642893]","[2.7639715238801412, 1.8630547713302208, 1.4836061684184731, 1.0310165103898377, 1.8424312364335276, 1.1244017224408407, 1.179792909476338, 1.1465507030770519, 1.248410481160743, 1.0434927723175424, 1.0744827939768034, 1.0015013062180658, 1.0546204655819886, 1.2478865541848225, 1.0834376521796594, 1.4648990381962876, 1.3639171701145159, 0.7797657991515534, 0.8051044317949682, 1.5011535086211287, 1.1009693993663803, 0.9647745490794161, 0.8895289722080922, 1.0360020842918072, 0.9910468221485654, 0.9132190243085567, 0.7739035910560236, 0.6173385509646306, 0.8218141547763801, 0.9392981111282432, 1.429561522416684, 1.239713871146967, 0.8270487937608827, 0.8745402003840883]"
21,,"[3.74609260575518, -11.653594597540614, 18379.05437790122, -1.3137227257957024e+20, 1.8240031850215022e+99, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[640.0656945398555, 3675916.476944188, 4.024032162566033e+25, 3.993724060144151e+120, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
22,1.4942009521075212,"[-1.4926065747260573, -2.1119356014247708, -0.8789732468628432, -1.251641792639861, -1.7359760620029938, -1.8025338782433242, -1.876112075773377, -1.427309115338517, -1.9423547029114232, -1.1580796126087116, -1.591089865651155, -1.9680998364985238, -1.1158616731872326, -1.6785430110972097, -2.160194864024734, -0.8827496366509906, -1.148841749810372, -1.608129520616144, -2.231215310721637, 0.020955237201306924, 0.3726681633496263, 0.5948288135047975, 0.8773310413239266, 1.0812461060035814, 1.199511089071416, 1.2797659185270083, 1.3251586079888569, 1.3693542140658512, 1.4036722994391346, 1.4400566415058513, 1.4511611112683562, 1.4637956769559288, 1.4899920007041603, 1.490827615737253, 1.4942009521075212]","[13.14638122867996, 16.760820242022728, 56.551376907322734, 20.401007715344218, 1.6488332556603789, 1.4754949671383415, 2.9023537465874196, 13.51488379909825, 6.764872981748717, 26.94442998419319, 5.118753126865433, 6.707951798657717, 35.08441434436566, 4.34485359257465, 20.61413520463511, 40.52880527572194, 28.90647344795006, 8.5543732635752, 39.91168767816427, 31.58144789680476, 11.843235808531743, 13.217463331929839, 6.84088765296649, 2.9754361888985414, 2.24058517846093, 1.9646278195007811, 1.23305068271521, 1.6060385768752012, 1.7922405521519487, 0.98812268439363, 1.067602060335468, 1.1890517043381184, 1.2063840433832458, 0.7526365437773574]"
23,1.6554778837284787,"[1.5385809253545126, 1.5466362674320269, 1.5503521640434463, 1.563177752900209, 1.5665352093450307, 1.5739933983685643, 1.585849172546703, 1.5843223264434163, 1.5862728411264653, 1.595117420125526, 1.5942123163685957, 1.6128505371490984, 1.6110648936969343, 1.6108300800549558, 1.6219916701681012, 1.6177891193423652, 1.6187169610418353, 1.625207413662404, 1.6236563846940988, 1.62792585290142, 1.6368628868539872, 1.6357262681740308, 1.637930484316101, 1.6354099763714427, 1.6402237987181028, 1.6407943000342604, 1.6477777345359057, 1.6466765011258764, 1.6503000645453865, 1.6483808504844764, 1.6540463212521423, 1.6537655782044907, 1.662313274039838, 1.6680605171202783, 1.6554778837284787]","[0.8443772378378374, 0.9292770782275486, 1.0887501957018122, 0.7582797403857686, 0.9613276967649235, 0.6997362658469141, 0.6272628954551992, 0.9242455096332854, 1.584064827830128, 1.0668108472819733, 1.6867361206102303, 1.3413218076977076, 1.4016757532384037, 1.1514244800946158, 0.9827758337674012, 0.9741997335995787, 0.6567639084256055, 1.1648961374442222, 0.8006618804826249, 1.330010838784543, 1.1930379429948004, 0.768252115332215, 0.7384482809702437, 1.0720882037990198, 1.0598139571046448, 0.9530687989825903, 0.6823591970597801, 1.0433863160982717, 1.2509713132303495, 0.6955708169591653, 0.9139815360117242, 1.3640277587040748, 1.2429137730839817, 2.5818641918761194]"
24,1.6407035725681927,"[3.0111132183683065, 1.396711822202666, 1.4249466090810146, 1.4508499490724878, 1.474092631392032, 1.4861195435931753, 1.497719438000832, 1.5130253879530775, 1.5260547613234938, 1.5267713516357924, 1.5370169559160758, 1.5421908693500124, 1.5560823652582472, 1.573091143128497, 1.5598230816506984, 1.5701683718693724, 1.5831817946562807, 1.5935890206468173, 1.5986990936398593, 1.5925250149440027, 1.5986538944207833, 1.6062524528929552, 1.611908714524501, 1.6151734551517112, 1.6189039263666087, 1.631755779891714, 1.641226092128215, 1.6320287545992613, 1.6350993939573768, 1.6392625659093165, 1.6364687500404598, 1.6410815282243494, 1.6379619114666935, 1.6363368445535043, 1.6407035725681927]","[45.95153749408986, 1.0308504532102727, 1.5231369046461163, 1.0766915656019376, 0.853617088626471, 0.8672010863664732, 1.0842932782271402, 1.1217936918303812, 0.8567789970344144, 0.6722838601605571, 1.035511258225725, 1.5839716305715619, 1.0618475253556843, 0.6677166897988035, 1.2406154583259965, 1.0564321721498748, 0.8317110802004799, 0.91445719013428, 1.0525026384398146, 0.7587455094773462, 1.5846696326830274, 1.2748800434718903, 0.8018763166829934, 0.7910746450053457, 1.3474961004352926, 1.491292775348821, 1.2420419681073653, 1.2489512794229765, 0.6790110479436627, 1.3502570780993994, 1.2770337221896553, 0.9857585801206419, 0.8610304455154084, 0.8555185939392441]"
25,1.6254569731967072,"[3.1568533080307786, 0.6688660590314345, 1.1102085659933836, 1.2082910867353918, 1.2709741654234796, 1.3555646393240648, 1.3843660063050276, 1.4169078787679308, 1.4292141516341852, 1.449683776220008, 1.4732351749822492, 1.4877713642508763, 1.5135951876608986, 1.520299783995505, 1.5290597275105848, 1.537824053794282, 1.5419126335835671, 1.551541304316471, 1.5529627515781093, 1.5590387688128529, 1.563510086904853, 1.5662561416658425, 1.5792047967124543, 1.586602157130876, 1.593255950330342, 1.5972261677474717, 1.6039463953462565, 1.6132205769082988, 1.6183057887582744, 1.6164172017156624, 1.617807539131777, 1.6179020027935211, 1.620132422145492, 1.6274615987987757, 1.6254569731967072]","[74.70422310599032, 17.251004600379794, 3.3018059242374336, 2.0719225892319644, 2.723887154200234, 0.9829051506578952, 1.2121259278425207, 0.8414959162720652, 1.3163504225447322, 1.1904234465293868, 1.1184948877608287, 1.2946464604066814, 0.5738918276577939, 1.660218271258421, 1.1958709806663166, 1.0999101971277376, 1.2896603615051039, 1.0009754862005666, 1.1364422140088517, 0.7238946768184882, 0.9008721984624626, 1.1340656347135825, 1.2265619046042326, 1.0393238990610316, 1.1990341124667465, 1.2533346966336292, 0.9368622876098444, 1.4936038968698102, 0.7826684172715296, 1.4362558618241472, 1.3050839743849276, 0.82899143131146, 0.9435956207401144, 0.5808332295553644]"
26,,"[-3.3196463090417767, 27.29853715295213, -958418.9996206682, 4.356389899231727e+28, -1.0181235286918968e+142, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1461.0503521749768, 424835554.99783987, 6.958749105000175e+35, 7.392238427605905e+171, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
27,,"[-3.687561734136941, 61.29582541680993, -53371424.71024022, 2.542571953319424e+37, -8.225616344715544e+185, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[3653.4577970761216, 53949161664.357025, 2.2616781517083185e+46, 3.485703569473264e+224, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
28,,"[-2.641356643483449, 5.5455150613630115, -188.58717586562162, 23893300586.153492, -4.837087006335779e+50, 1.7465572832058033e+252, -inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[250.34856755708418, 14512.374656396076, 75332331976787.08, 1.9262328966809311e+62, 1.4080415900693187e+304, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
29,1.6435666530952093,"[3.025140027435305, 0.9663983872201435, 1.1047165467044333, 1.2272715722845338, 1.317872003418188, 1.359467818606389, 1.3987124428540507, 1.4341480461405292, 1.4613144838643308, 1.4747048085039662, 1.4828297377357165, 1.4836679734145874, 1.4872338939896221, 1.49486043263199, 1.4943178874958973, 1.510085568209183, 1.5262099375377776, 1.5220093961421342, 1.525406955184523, 1.5400867455277607, 1.5462029922366556, 1.5578630720780844, 1.572495485425428, 1.5816062698339823, 1.5952376659495962, 1.5917187859911388, 1.5976053808603539, 1.6026992918770357, 1.6004446029893957, 1.6101922940551223, 1.6213673078650392, 1.624103470253326, 1.6235745232027075, 1.6266821274544951, 1.6435666530952093]","[55.60842506358654, 4.879976275939906, 3.6169905933845485, 2.518756500179706, 1.4985547049152539, 1.773757164309348, 1.44003907694351, 0.9847489320241226, 1.1017728053603084, 1.3411704170106562, 0.5124642548781296, 1.1021413932898079, 0.6001316999165159, 0.8503602214671044, 1.341598931188173, 1.0919352558342321, 1.232923595569455, 1.1808605105793635, 1.4159263557264086, 1.2715289819691584, 0.8985361841383882, 1.3734052369515959, 1.1368450399873642, 1.000809541137972, 1.0328237317621058, 1.0167212873021776, 0.7535247264739647, 1.6057473571830903, 0.9825634508405433, 0.936400572000217, 1.3368957250004043, 0.8596443025075692, 0.47445522979345267, 1.4869875019978647]"
30,,"[-3.2132253293355992, 35.61258717031081, -3421503.7687859195, 1.6401126093206437e+31, -5.922451010222434e+154, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1742.6776645585496, 1992083018.5344074, 9.352754096816793e+38, 1.6189144299916002e+187, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
31,1.5404910685612851,"[-0.6311389999595827, -0.6695333288781103, -0.7707414259214976, -0.9137132584732353, -1.2766192974747081, -1.818311125939165, -1.6925292479304106, -2.011573639540539, -0.7271495213364825, -0.8127310891627451, -0.9908123569647748, -1.498268252477009, -2.047352442762328, -0.3729056152578975, -0.06036136315296796, 0.23169899172571673, 0.5966177511848083, 0.8254949143566894, 1.087623463360373, 1.2074672808638933, 1.2899118099825029, 1.3391899536719636, 1.3532023796747576, 1.3862564847317587, 1.4276775227112262, 1.449002358718924, 1.459502643796637, 1.469930343478915, 1.4946035477259334, 1.5021001420820608, 1.525585269000925, 1.5404001644194956, 1.5441746660383742, 1.5399981082249412, 1.5404910685612851]","[62.75844366469901, 71.34787035442064, 38.47324114965885, 45.40636634674262, 22.69449313478591, 0.7548996391114506, 2.735225012081685, 13.445333332526017, 30.86848147412047, 38.32797076830236, 49.02393863470135, 10.905757307306002, 20.08711857047292, 69.96786577444308, 32.41859837238202, 25.545334265039408, 9.303781573866447, 9.741181961216792, 3.4531778732367915, 2.7027716059567637, 1.9156941780386956, 1.1632265276628588, 1.6385264062304878, 1.5447586092692747, 1.176084043795215, 1.0882063021488972, 1.1910169220115046, 1.4971074986791453, 1.1191227237582808, 1.314529429937107, 0.736456886124764, 0.8351914243412132, 0.9062244401898343, 0.42925719861453704]"
32,,"[3.6631162412040155, -5.349265680758624, 339.8813332704665, -142760777203.78506, 4.3251687379995745e+54, -6.260990870833432e+271, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[357.5189130584606, 30809.429983796508, 807247653576398.0, 1.0291074176282143e+67, inf, inf, inf, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
33,1.6226115380249375,"[0.2653222797841366, 0.5451419404267912, 0.927994725425575, 1.062181462154969, 1.1504808012795333, 1.2273966039614526, 1.3117211715227397, 1.377866232944199, 1.4079583214241882, 1.4323245025138178, 1.4593762148128242, 1.485388390124115, 1.492336520408195, 1.5071977835660646, 1.5145174843548572, 1.5185952240915404, 1.5302395655556698, 1.5348895548425756, 1.5423577680870546, 1.5479197237688243, 1.5535450662782704, 1.5557893923253903, 1.5556422023755727, 1.5633204078877545, 1.5714681906898684, 1.5773202496468877, 1.5960948855125425, 1.6014034977704128, 1.606667738202858, 1.6169482723608053, 1.6081902275666071, 1.609633897126787, 1.6141045092926178, 1.6159798589182617, 1.6226115380249375]","[18.610731387319127, 17.505846552466842, 4.423470106503633, 2.407707503664866, 2.3051099183947374, 2.1372496702684254, 2.4846409266655987, 0.7884519264458344, 1.2309868807424376, 1.5427528330102462, 1.3401815362771012, 1.2699682735158437, 1.3060304026213843, 1.7970532102543129, 0.8688750899589418, 1.3952297015641775, 0.9923703110076237, 1.157852675091301, 0.9382146457667583, 1.5391737524730489, 1.0816797441317394, 0.8638012029417139, 0.6522676424508587, 0.7669489084281207, 1.2994190621901247, 1.1216733215009211, 0.8864760817938891, 0.9326028069208441, 1.022161923893541, 1.4234639569745868, 1.0685758361338715, 0.9721741278970605, 1.0173588180440936, 0.9065170798233304]"
34,1.660636606231203,"[1.5350169116037868, 1.5523749336371033, 1.5582790200517769, 1.5658948805866535, 1.5782944558893397, 1.5761489456906455, 1.5842083694197804, 1.5912737009440627, 1.5956589193764343, 1.593479076259093, 1.5973268982741506, 1.5961202794696265, 1.5992353220642541, 1.6045316504129026, 1.6179340094839003, 1.627271117529816, 1.6312458053215109, 1.6307313325671302, 1.6324521049057659, 1.6360574503941339, 1.6358330013080828, 1.6321879678384401, 1.6278587682824353, 1.638440491232303, 1.6460605283756575, 1.6415985436604563, 1.6507305227861702, 1.6513777850089129, 1.6571297862998582, 1.652512637792676, 1.649875198337735, 1.6448778224564564, 1.6575981299525158, 1.66238885615037, 1.660636606231203]","[1.4097977283646166, 1.2978414771007158, 1.6089695646385196, 0.7130077027625064, 1.0209700802327102, 1.2421985919748324, 0.6109646355543016, 1.1111144558367643, 1.221037555476141, 1.0692192156999347, 0.4925789030638309, 0.7596272314324902, 1.5471398334412565, 0.9159263797991749, 1.1282552615620203, 0.9526828702989363, 0.8547368135404355, 1.0495910636012347, 0.9300535986542855, 0.9395683286149068, 0.8644589148229527, 1.1157865233850823, 1.1799171493412324, 1.0584821914493234, 0.7746646783620357, 1.1873266395179956, 0.8064937081869933, 1.0478281554633013, 1.1111459716793817, 0.9326297390137674, 1.0778522522844938, 1.0384936282406605, 1.3266944902401845, 1.4062725264858038]"
